listing_id,property_type,property_name,property_url,property_id,bed_info,dates,price,original_price,duration,rating,review_count,badges,page_number,scrape_timestamp,source_location,source_location_link,location_index
card-container,,,https://www.airbnb.com/rooms/1347891989332226701?search_mode=regular_search&adults=1&check_in=2026-05-29&check_out=2026-05-31&children=0&infants=0&pets=0&source_impression_id=p3_1759054528_P3ZiT1zu6RJj0_Gz&previous_page_section_name=1000&federated_search_id=4ab77dfb-b4ab-4bce-bc10-2ba95430fec3,1347891989332226701,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:15:31,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1439797787473450881?search_mode=regular_search&adults=1&check_in=2026-07-24&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1759054528_P364omOPEFiCzvBD&previous_page_section_name=1000&federated_search_id=4ab77dfb-b4ab-4bce-bc10-2ba95430fec3,1439797787473450881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:15:31,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1228014595317384918?search_mode=regular_search&adults=1&check_in=2025-10-03&check_out=2025-10-05&children=0&infants=0&pets=0&source_impression_id=p3_1759054528_P3TpSXBelqSKVyIR&previous_page_section_name=1000&federated_search_id=4ab77dfb-b4ab-4bce-bc10-2ba95430fec3,1228014595317384918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:15:31,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1299277243166695305?search_mode=regular_search&adults=1&check_in=2026-05-22&check_out=2026-05-24&children=0&infants=0&pets=0&source_impression_id=p3_1759054528_P3KBOlqFxT7UJOiy&previous_page_section_name=1000&federated_search_id=4ab77dfb-b4ab-4bce-bc10-2ba95430fec3,1299277243166695305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2025-09-28 13:15:31,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1266066693904820202?search_mode=regular_search&adults=1&check_in=2026-07-31&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P36Z-pmSdoUXLYXk&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1266066693904820202,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:34,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1400302072232003534?search_mode=regular_search&adults=1&check_in=2026-02-06&check_out=2026-02-08&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3FLaPOyp6e0195B&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1400302072232003534,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:34,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1394973701930651119?search_mode=regular_search&adults=1&check_in=2026-03-06&check_out=2026-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3ksUBwwbbsR1Ehn&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1394973701930651119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:34,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1012673350676063290?search_mode=regular_search&adults=1&check_in=2026-05-29&check_out=2026-05-31&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3Q8TWMLO0gbJa1u&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1012673350676063290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:34,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1236888284166528233?search_mode=regular_search&adults=1&check_in=2026-07-31&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P36dCVIo1hA7Fajv&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1236888284166528233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:34,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1439934776364076743?search_mode=regular_search&adults=1&check_in=2026-07-24&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3i98YzyPqkBB9Fa&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1439934776364076743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1451973907645327800?search_mode=regular_search&adults=1&check_in=2026-07-31&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P37WGSV50Gik3Yga&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1451973907645327800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1139535625253469399?search_mode=regular_search&adults=1&check_in=2026-06-05&check_out=2026-06-07&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3TW_qlgvsR84ion&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1139535625253469399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1199442105914729165?search_mode=regular_search&adults=1&check_in=2026-06-12&check_out=2026-06-14&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3P0hktDWgP2p9Ms&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1199442105914729165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1451881638970752887?search_mode=regular_search&adults=1&check_in=2026-04-24&check_out=2026-04-26&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3G3HReu5fVjjmWC&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1451881638970752887,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1439961623657766368?search_mode=regular_search&adults=1&check_in=2026-08-14&check_out=2026-08-16&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3FC08QToLHZT6A3&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1439961623657766368,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1171535177834369453?search_mode=regular_search&adults=1&check_in=2026-06-19&check_out=2026-06-21&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P31LucC2AEbN59l_&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1171535177834369453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1026759613736484760?search_mode=regular_search&adults=1&check_in=2026-02-06&check_out=2026-02-08&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3IuKF7l257yJUrc&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1026759613736484760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1233950785779238581?search_mode=regular_search&adults=1&check_in=2025-10-24&check_out=2025-10-26&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3PzuQpurQdbW0bh&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1233950785779238581,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/41949012?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2026-09-11&check_out=2026-09-13&children=0&infants=0&pets=0&photo_id=1089386761&source_impression_id=p3_1759054533_P3BtIV9dVk4BdE7e&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,41949012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1146982002324156616?search_mode=regular_search&adults=1&check_in=2025-11-21&check_out=2025-11-23&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3s8qwseM405DZZe&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1146982002324156616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:35,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1211616218248180718?search_mode=regular_search&adults=1&check_in=2026-04-03&check_out=2026-04-05&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3PYFoG5tSfG5gRT&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1211616218248180718,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:36,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,,,https://www.airbnb.com/rooms/1322601481262800866?search_mode=regular_search&adults=1&check_in=2026-04-17&check_out=2026-04-19&children=0&infants=0&pets=0&source_impression_id=p3_1759054533_P3yd-4uSIfge6qYM&previous_page_section_name=1000&federated_search_id=6db09980-3397-40aa-b794-46013757902f,1322601481262800866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2025-09-28 13:15:36,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Condo in Mombasa,"Modern Urban Retreat 2/BR: Pool, Gym, WiFi & More!",https://www.airbnb.com/rooms/1322601481262800866?search_mode=regular_search&adults=1&check_in=2026-04-17&check_out=2026-04-19&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P37YbsPOKnLma0A0&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,1322601481262800866,"2 bedrooms
2 bedrooms
3 beds
,
 · 3 beds",N/A,"KSh 15,958",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:42,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Apartment in Mombasa,kui's select 1 Br with pool-Shanzu,https://www.airbnb.com/rooms/567173939444190249?search_mode=regular_search&adults=1&check_in=2025-12-12&check_out=2025-12-14&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3PyAD-Rj9zkM5Tc&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,567173939444190249,"1 bedroom
1 bedroom
2 beds
,
 · 2 beds","Dec 12 – 14
Dec 12 – 14","KSh 4,564",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:42,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Apartment in Mombasa,"1BR /5 mins frm Serena beach w/AC,fast wifi& pool.",https://www.airbnb.com/rooms/46996467?search_mode=regular_search&adults=1&check_in=2026-03-13&check_out=2026-03-15&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3r3Aag7AWVpObl_&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,46996467,"1 bedroom
1 bedroom
1 queen bed
,
 · 1 queen bed","Mar 13 – 15
Mar 13 – 15","KSh 12,513",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:42,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Apartment in Mombasa,spectacular view apartment,https://www.airbnb.com/rooms/990903707632869118?search_mode=regular_search&adults=1&check_in=2026-01-16&check_out=2026-01-18&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3mdO6azR8k2c0HQ&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,990903707632869118,"2 bedrooms
2 bedrooms
4 beds
,
 · 4 beds","Jan 16 – 18
Jan 16 – 18","KSh 20,609",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:42,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Apartment in Mombasa,Wide and Spacious Studio,https://www.airbnb.com/rooms/1365580483905104753?search_mode=regular_search&adults=1&check_in=2026-07-31&check_out=2026-08-02&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3Rn6q0m--fGQTdR&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,1365580483905104753,"1 bedroom
1 bedroom
1 bed
,
 · 1 bed",N/A,"KSh 3,533",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:42,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Condo in Mombasa,Your Coastal Oasis!,https://www.airbnb.com/rooms/907597294363390614?search_mode=regular_search&adults=1&check_in=2025-11-28&check_out=2025-11-30&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3M5TPBmgoLTj-EY&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,907597294363390614,"3 bedrooms
3 bedrooms
3 beds
,
 · 3 beds","Nov 28 – 30
Nov 28 – 30","KSh 52,702",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:43,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Apartment in Mombasa,"Shanzu/Gokart Studio,Pool near beach-AC EXTRA COST",https://www.airbnb.com/rooms/1362938098400236425?search_mode=regular_search&adults=1&check_in=2025-11-14&check_out=2025-11-16&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3Z2RusWCbKnQR-t&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,1362938098400236425,"1 bed
1 bed","Nov 14 – 16
Nov 14 – 16","KSh 14,721",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:43,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Tiny home in Mombasa,Mudzini studio- S3,https://www.airbnb.com/rooms/1003397938708878916?search_mode=regular_search&adults=1&check_in=2026-07-17&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3dZqq3_RPf7ak9l&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,1003397938708878916,"1 single bed
1 single bed",N/A,"KSh 3,096",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:43,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Apartment in Mombasa,Sea view apartment in nyali,https://www.airbnb.com/rooms/568047564252943785?search_mode=regular_search&adults=1&check_in=2026-01-23&check_out=2026-01-25&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3Jm7XLBqrOf6fiy&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,568047564252943785,"3 bedrooms
3 bedrooms
5 beds
,
 · 5 beds","Jan 23 – 25
Jan 23 – 25","KSh 15,310",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:43,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
card-container,Apartment in Mombasa,"Elegant 1BR, Pool, WIFI, Walk to Beach in Shanzu",https://www.airbnb.com/rooms/1112207292068316452?search_mode=regular_search&adults=1&check_in=2026-04-24&check_out=2026-04-26&children=0&infants=0&pets=0&source_impression_id=p3_1759054542_P3inRYdAabxFzSyF&previous_page_section_name=1000&federated_search_id=75fa41f3-5f70-47c4-87b4-15fcb29d7b3c,1112207292068316452,"1 bedroom
1 bedroom
1 bed
,
 · 1 bed",N/A,"KSh 11,776",N/A,2 nights,N/A,N/A,N/A,4,2025-09-28 13:15:43,"Mombasa
_
_
Guest favorite
Guest favorite
Apartment in Mombasa
KSh 4",https://www.airbnb.com/s/Mombasa/homes?place_id=ChIJM45ffcMMQBgRLEF4BSSBr7A&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=FLEXIBLE_DATES&search_type=HOMEPAGE_CAROUSEL_CLICK,3
